GeneID	SL	SP	XL	XP
Bra024396	14.031157	11.794444	11.957096	9.613542
Bra024397	6.76393	4.81211	6.99239	4.45362
Bra024398	1.92674	2.00993	2.32259	1.41314
Bra024399	0.42559757	8.305571	1.304351	8.01599
Bra024400	1.33391	4.02843	2.25914	4.48683
Bra024401	21.1634265	17.4695298	29.2398266	33.381072
Bra024402	20.93248	26.45006	39.29084	25.79345
Bra024403	0	0	0	0
Bra024404	19.51798	6.661542	42.27891	5.998132
Bra024405	3.786938	11.294158	3.819062	19.727226
Bra024406	181.02738	180.01892	215.52945	226.53929
Bra024407	0	0	0	0
Bra024408	5.78563	7.27218	2.655833	3.124155
Bra024409	5.0767729871	31.114750871	5.0976725251	3.652338656
Bra024410	0.00820845	0.182161	0.02232387231	0.56720931
Bra024411	7.8630054	8.1943871	7.843013	8.3896537
Bra024412	9.286113	9.2292394	9.4349717	10.4572855
Bra024413	35.155824	53.965348	40.383872	73.275719
Bra024414	6.39898	7.99188	4.964183	4.292868
Bra024415	67.58128	145.46006	69.1497605	62.433538
Bra024416	2.2077324	3.104716	1.6602344	2.0723396
Bra024417	110.818399	47.14529	89.744754	62.688252
Bra024418	18.2384649	11.937268968	14.7514096	13.7465824
Bra024419	0.02064	0.0462908	0.0111561	0.011525
Bra024420	0.04904515636	0.0688208	0.758508	0.270322
Bra024421	1.23145	1.15857	0.837326	0.265361
Bra024422	53.9361	36.0819	50.6971	26.865
Bra024423	13.62604	11.98358	15.953333	12.77041
Bra024424	0.00364587	0.00393291	0.00582207	0.0258986
Bra024425	4.353244	12.713376	3.7589	19.012981
Bra024426	83.91435	73.63279	82.81473	54.170152
Bra024427	1.6974853996	3.8630804	2.6476812	4.8644534
Bra024428	5.31504533	4.7919809	5.39882688	7.29877641
Bra024429	23.58737	20.39292	22.25076	15.75724
Bra024430	0.1999102	1.564466	0.2980624	1.396246
Bra024431	3.125	7.78912	2.61587	4.78178
Bra024432	2.8439814	4.062054	3.0048608	3.960128
Bra024433	19.086491	13.010695	17.724546	14.128884
Bra024434	0.516748004	1.766341	1.782125632	2.990228
Bra024435	5.157863	8.8762743	5.2590506	6.4526866
Bra024436	7.216953	12.024151	6.36714	31.7939
Bra024437	151.87712	90.5391	150.63956	101.406966
Bra024438	15.081086	13.386024	15.5059425	13.689979
Bra024439	7.627328	10.5232757	7.95096	9.107758
Bra024440	44.263925	33.060011	42.941927	35.8840204
Bra024441	4.288401	4.480151	4.7587516	4.563571
Bra024442	12.026513	11.301854	11.460436	10.369205
Bra024443	0.0091312	0.207851	0.0733858	0.110257
Bra024444	28.231427	24.97902	34.657673	40.13471
Bra024445	238.535	175.709	301.252	189.464
Bra024446	22.468303	21.410293	33.92828	25.2309
Bra024447	15.757098	14.038222	12.856258	20.029907
Bra024448	1.36881	1.82556	1.06225	1.51919
Bra024449	0.522672	3.07720603	1.04530175111	15.9606917337
Bra024450	0	0	0	0
Bra024451	0.00822309	0	0.00428682	0
Bra024452	0.971852	2.19065	0.89697533	1.24815329
Bra024453	0	0	0.0102082	0
Bra024454	4.86537	6.67959	6.75903	10.9512
Bra024455	5.4731199	2.690567947	5.2071833	4.3758313241
Bra024456	6.610324	8.333374	6.297352	3.936801
Bra024457	25.869578	21.261904	23.403244	18.302304
Bra024458	26.754078	62.315696	28.003962	65.198566
Bra024459	0	19.0608	0	37.5457
Bra024460	0.00717784	0.0303879	0.00862072	0
Bra024462	0	0	0	0.00829591
Bra024463	0	0.0216932	0	0.0797265
Bra024464	0.451875	1.15068	0	11.0082
Bra024465	0.4236351	1.1711248	3.1078663	4.46312
Bra024466	0	0	0	0
Bra024467	0	0	0	0
Bra024468	0.00298623	0	0.0120199	0
Bra024469	11.96316	10.62552535	11.672019	14.43987
Bra024470	26.927974	19.771109	24.571296	14.825097
Bra024471	0	0	0	0
Bra024472	0.00460396	0.0521339	0	0.250879
Bra024473	0	0	0	0.0288148
Bra024474	29.04373	55.0683	37.22226	61.81122
Bra024475	35.681726	34.48053	34.357078	35.417099
Bra024476	0	0	0	0
Bra024477	0.126513	2.08784	0.655705	13.6914
Bra024478	39.3684	40.991	54.5491	27.5142
Bra024479	0	0	0	0
Bra024480	103.7109	96.2835	96.2262	91.6883
Bra024481	7.404348	6.563608	5.769306	4.7748255
Bra024482	0	0.124577	0	1.46938
Bra024483	15.65741	13.10091	16.099243	20.36563
Bra024484	37.107217	24.670794	36.7273236	31.594083
Bra024485	0	0	0	0
Bra024486	11.92515292	11.09535656	10.57465129	8.86616976
Bra024487	0.0115520558	0.23452799	0.0457147865	0.7546424
Bra024488	0	0	0	0
Bra024489	0.2701382	0.327837	0.2247252	0.2846412
Bra024490	28.844306	18.630573	32.122191	20.38532
Bra024491	1.7438148	6.379962	2.963763	6.201717
Bra024492	4.5093982	5.172422	3.0736486	3.0779278
Bra024493	1.637925	1.733324	1.983641	1.4222091
Bra024494	0.54455	1.400644	1.217965	2.271913
Bra024495	56.010252	39.4454306	41.555767	29.5544432
Bra024496	56.97059	46.26631	78.6557	44.83366
Bra024497	6.96885	8.225475	6.6894591	7.3423969
Bra024498	11.04216	19.31941	13.41198	24.79695
Bra024499	7.52341	41.9215	17.0025	66.2355
Bra024500	0.4243743	2.4904915	1.8596658	6.872376
Bra024501	0	0	0	0
Bra024502	0.828094	1.18264	0.320441	0.521843
Bra024503	1.4632584	0.9327764803	1.4589208496	1.022101
Bra024504	0.064476	0.5065755	0.2926562	1.7764878
Bra024505	1.161578	3.90648	1.064463	4.4126711
Bra024506	5.8370776	5.689468	6.5170743	6.28627371
Bra024507	0	0	0	0
Bra024508	8.33515	9.71652	8.09611	6.9602
Bra024509	0.00896037	0.00918715	0	0
Bra024510	3.6819796	4.221426	4.22504152	4.007596
Bra024511	17.717023	13.588205	16.011331	15.544566
Bra024512	43.6127	26.4126	58.2076	9.92929
Bra024513	4.604208	7.30277	4.4469821	3.8123608
Bra024514	15.229758	13.402548	15.465676	11.293408
Bra024515	0.309266	0.2693899	0.0188974	0.0687605
Bra024516	75.73228	62.85183	70.17317	42.526951
Bra024517	0	0.558032	0.0722503	3.91651
Bra024518	0.0023178	0.00600033	0.00600924	0
Bra024519	12.284425	7.940662	12.62706	8.83784
Bra024520	0.997472	2.336502	0.9689452	2.422059
Bra024521	0.377304	0.305032	0.673921	1.07369
Bra024522	0	0	0	0
Bra024523	33.22085	22.8597888891	29.38019	23.46012
Bra024524	0.16971788	0.5325985	0.2156333	0.3704568
Bra024525	0	0	0	0
Bra024526	36.09766	53.7381	43.979732574	24.89817527
Bra024527	27.86746	18.069233	36.78437	12.796409
Bra024528	6.9545062	7.639888	7.2224193	6.2507375
Bra024529	0.128747	0.205208	0.101765	0.0569514
Bra024530	45.58024	42.75836	155.11652	52.02042
Bra024531	12.52126	25.57385	18.46393	34.33617
Bra024532	63.79163	53.5381	97.91577	132.22749
Bra024533	0	0	0.0131656	0
Bra024534	21.61782	17.864991	22.23304	16.33065
Bra024535	37.4826327	43.364538	46.6068228	47.399948
Bra024536	15.7016446228	18.176623	14.1261055154	21.640527
Bra024537	40.1473	39.51332	36.025593	27.309346
Bra024538	18.879596	21.247701	17.436336	16.41045
Bra024539	7.625826	62.38047	8.828313	114.1835
Bra024540	1.089848	1.805447	1.100496	1.989227
Bra024541	133.99758	107.74201	144.95769	131.06691
Bra024542	5.494002	10.654826	9.203423	17.355516
Bra024543	14.252968689	11.113089044	11.810086834	9.45883433
Bra024544	0.0560891	0.106493	0.0502793	0.040162
Bra024545	34.46464	55.6364	33.07179	69.6777
Bra024546	0	0.0716697	0	0
Bra024547	47.53022	29.3517	44.31685	19.848354
Bra024548	15.502692	12.135664	13.808665	12.321196
Bra024549	15.5012423	15.784187	17.072376	23.685079
Bra024550	18.478764	19.088552	20.35519	22.638022
Bra024551	6.1566568	5.5989008	7.21295	6.7045981
Bra024552	1.87861	1.76761	1.60113	1.32053
Bra024553	2.6419546	10.625288	4.8422798	4.170926
Bra024554	0	1.70631	0	0.0215128
Bra024555	23.423182	18.737074	22.985138	20.487372
Bra024556	0	0	0	0.11668
Bra024557	0	0	0	0.0125409
Bra024558	6.311897	13.676967	13.835537	39.395503
Bra024559	66.81884	47.92628	85.39063	32.960918
Bra024560	116.538743	102.090281	326.82298	183.75922
Bra024561	1.590015	4.080015	4.015107	4.765853
Bra024562	0.24963573613	1.8986401	0.23736766	8.62567442
Bra024563	0	0	0	0
Bra024564	43.4362	5.799291	39.8322	6.635186
Bra024565	0	0	0.0549717	0
Bra024566	11.31664	9.69296	8.83007	1.683761
Bra024567	9.747707	11.48111	9.339718	3.7025524
Bra024568	81.993013	44.100026	77.48813	49.620343
Bra024569	0.0543252226	1.6356469	0.13679058855	1.76491
Bra024570	28.7301	3.26626	44.5696	2.71872
Bra024571	0.02839224	0.133810621147	0.0481271	0.831857
Bra024572	1.9434505	1.8935907	1.566065	2.8441136
Bra024573	10.9391754	6.8512307	9.9029571	7.1853492
Bra024574	99.686745	78.560353	94.269485	68.979747
Bra024575	0	0	0	0
Bra024576	0	0	0	0
Bra024577	871.536	574.714	1090.39	1108.97
Bra024578	0	0	0	0
Bra024579	0	0	0	0
Bra024580	23.2049904	39.0829	37.197276	73.173343
Bra024581	0.786081	2.46317	1.42064	3.88464
Bra024582	0	0	0	0
Bra024583	0	0	0	0
Bra024584	0	0	0	0
Bra024585	0	0	0	0
Bra024586	0	0	0	0
Bra024587	0	0	0	0.0320289
Bra024588	0.5164921	3.32689	0.617418	8.980813
Bra024589	0.080309193	0.2767255	0.094755	1.2801459
Bra024590	0	0	0	0
Bra024591	1.2841706437	0.4917520966	3.3398382745	0.2518081827
Bra024592	0	0	0	0
Bra024593	0	0	0	0
Bra024594	0.0462804	0	0.0712172	0
Bra024595	0	0	0	0
Bra024596	15.7158	24.073	18.7457	22.1069
Bra024597	9.299076	12.5602898	11.1768567	15.0542847
Bra024598	2.29108	1.64147	2.54211	2.37528
Bra024599	0	0	0	0
Bra024600	30.443166	35.938055	35.384654	34.706836
Bra024601	0.254943	0.327625	0.263068	0.565412
Bra024602	0.8756351	3.600544	1.3618522	6.594468
Bra024603	22.77880618	32.3074543	17.137928	16.01049
Bra024604	384.74938	449.20607	384.02334	536.39072
Bra024605	0	0.0144165	0	0
Bra024606	0	0	0	0.0259721
Bra024607	0.0398637	1.916332	0.0758659	5.85958
Bra024608	0	0.0119458	0	0
Bra024609	0.5637429	1.1481648	0.355377	3.789993
Bra024610	0.02519287	0.66517	0.0637272	0.13154585
Bra024611	120.8276	277.594	235.788	464.788
Bra024612	0.0828602	0.08615245	0.11918455337	0.01428292
Bra024613	0	0	0	0
Bra024614	0	0	0	0
Bra024615	0	0.00336104	0	0
Bra024616	2.27671	14.7771247	7.94545907	44.45889245
Bra024617	5.6159146508	3.548207	2.4595953	1.774279
Bra024618	0.05391072	0.43565502	0.1346453	1.1093415
Bra024619	46.9786861	20.9492667	43.9158748	20.1623352
Bra024620	60.008392	56.851845	63.38359	99.290942
Bra024621	1.68325	3.1228	4.06491	0.812759
Bra024622	0.00204822	0.0186644	0.0109586	0
Bra024623	0	0	6.16862	0
Bra024624	21.357199	27.991448	18.457574	21.524279
Bra024625	5.471482	10.043228	4.453566	6.823462
Bra024626	19.598692	16.139703	15.6941726	29.194026
Bra024627	40.784801	22.755584	36.7450188	21.3029477
Bra024628	14.77153	16.56929	11.16981	7.431805
Bra024629	0	0	0.180021	0
Bra024630	0.0127191	0	0	0
Bra024631	1.506402	2.780959	0.9445637	5.338091
Bra024632	6.88007	7.53099	8.97469	9.15239
Bra024633	12.9380162	12.4150174	12.9055595	13.4636261
Bra024634	3.757102	8.237559	2.786707	58.35244
Bra024635	0	0	0	0
Bra024636	30.882072	31.512789	25.0445079	22.191135
Bra024637	0.0310686	0.411497	0.0482184	1.28475
Bra024638	3.20171	10.3142	2.32277	25.1809
Bra024639	0.0518597	0.358985	0	0.526849
Bra024640	1.51226	3.7641973	1.32797	6.51271
Bra024641	58.023753	36.2177	52.090861	33.045119
Bra024642	175.728	126.557	168.555	109.436
Bra024643	36.530736	26.5806	34.3536586	26.627281
Bra024644	0.104149	0.0227119	0.0101114	0.0109625
Bra024645	0	0	0	0
Bra024646	4.1439032	6.560878	6.110789	10.634863
Bra024647	0	0	0	0
Bra024648	0	0	0	0.0743565
Bra024649	8.70159	16.5555	13.3321	24.5402
Bra024650	27.2449	14.6979	28.1752	17.7345
Bra024651	3.7347251	3.025624	3.6308205	2.671809
Bra024652	5.5196241	3.506646	4.427106	1.346060731
Bra024653	1.099583	30.99848	4.727435	106.9656
Bra024654	16.62554	18.936569	18.064714	10.396135
Bra024655	0	0	0	0
Bra024656	0	1.926061	1.420693	21.47783
Bra024657	0.103229	0.108026	0.343812	0.0534669
Bra024658	0.4321793989	0.37617743324	1.677072	0.53339675147
Bra024659	80.76136	133.1938	83.57089	168.647
Bra024660	4.109338	5.713173	4.121843	5.774138
Bra024661	0.0236193	0.095622	0.10954	0.320703
Bra024662	70.0661	262.7392022	103.1856113	408.827253
Bra024663	16.231885	15.383363	14.784183	14.036794
Bra024664	1.190873	2.021129	0.9507917	1.521469
Bra024665	3.173106	3.346291	1.54646	1.063788
Bra024666	27.49103	14.7360745	23.99974	16.3798039
Bra024667	2.060946471	2.4120615125	1.9866325983	2.3411575936
Bra024668	86.24743	84.42165	71.88548	67.5082
Bra024669	3.59097875	4.4253356	3.203611	3.4941162
Bra024670	104.7872637	96.807352	94.70382	48.682844
Bra024671	0	0	0	0
Bra024672	6.104115	7.347472	5.771984	3.9994672
Bra024673	0	0	0	0
Bra024674	19.045856	18.451296	16.646272	17.008662
Bra024675	0.141007	2.80162	1.6323	2.61304
Bra024676	0.2041081	3.6981559	2.2095793	6.538755
Bra024677	5.594209	3.63296	4.4089321	1.0826077
Bra024678	48.0263595	28.27994	45.3301838	25.543118
Bra024679	3.2341693	1.7811813	3.0002641	0.8575154
Bra024680	38.47774	30.806346	33.97668	22.32104
Bra024681	0	0	0	0.00808189
Bra024682	0	0	0	0
Bra024683	0	0	0	0.0379121
Bra024684	0	0	0	0
Bra024685	0	0	0	0.0421189
Bra024686	5.667148	6.778131	38.27307	7.512881
Bra024687	0.252508	0.554402	0.750482	1.32012
Bra024688	0.0203663	0.105405	0.0586848	0.576168
Bra024689	6.20801	6.7859081	8.3308014	11.7289874
Bra024690	23.175735	18.768128	26.425508	21.948678
Bra024691	0.00516215	0.00781828	0.004811	0
Bra024692	0	0	0	0
Bra024693	0	0	0	0
Bra024694	23.856202	21.238436	21.461456	15.157105
Bra024695	0	0	0	0.027574
Bra024696	0.1203569	0.4145678	0.268967789	3.4148588
Bra024697	0	0	0	0
Bra024698	0	0.00386355	0	0.0042155
Bra024699	6.6021	6.85849	7.99072	11.6312
Bra024700	28.8401	15.3747	28.9752	14.2961
Bra024701	17.0765881	21.313868	16.1559388	19.6681915
Bra024702	265.3346396	349.3070357	284.8579881	396.423538
Bra024703	13.834257	12.286035	12.878232	12.875667
Bra024704	0.03334993	0.683374	0.07457284095	0.3674388
Bra024705	0.322859	2.82481	0.822618	5.43788
Bra024706	2.1833	1.724149	1.286752	0.607966
Bra024707	0.03209	0.104441	0.0334779	0
Bra024708	41.80471	33.495801164	42.23008	33.60073
Bra024709	24.948871	28.13245	33.484845	32.461865
Bra024710	113.2689731	122.424556	126.3432288	138.4700855
Bra024711	8.7495506	7.4862485	8.0672756	8.071542
Bra024712	0.970046	1.14909	1.12973	1.36535
Bra024713	0	0	0	0
Bra024714	7.6897419437	7.8748395	7.698352	9.7937477
Bra024715	20.301159	14.32136	18.271235	17.062753
Bra024716	9.1929	9.55894	11.65457	7.51497
Bra024717	0.0153317	0.252486	0.155824	0.327596
Bra024718	0	0	0	0
Bra024719	0.014596	0.0158992	0.0212293	0.0453665
Bra024720	5.74407773	5.030211	5.7905854	5.4832489
Bra024721	40.018683	44.2583473	48.4607692	58.6045
Bra024722	2.1429414	2.490781069	2.03274846	2.7300836
Bra024723	0	0	0	0
Bra024724	16.19648	17.35757	17.02892	19.19348
Bra024725	10.113387	7.689019	4.750535	5.631602
Bra024726	9.404273	13.886543	10.340734	15.113239
Bra024727	0	0.00775206	0.0103534	0.0345099
Bra024728	0.00679629	0	0	0.0115809
Bra024729	6.083787	5.725162	5.189828	4.674257
Bra024730	1.4025468523	1.1909048745	3.7506274	1.0137022
Bra024731	0	0	0	0
Bra024732	18.171167	11.867936	18.6577251	14.7860969
Bra024733	5.221712	7.674152	6.339899	17.466122
Bra024734	38.703314	26.105804	35.313635	24.592349
Bra024735	19.327	40.0526	15.7673	28.7695
Bra024736	0	0	0	0
Bra024737	4.6092336	3.4312262	4.3098951	4.0199825
Bra024738	0	0	0	0
Bra024739	2.758624551	2.179174571	2.940474841	1.848681956
Bra024740	13.4408868	13.695407	12.1155393	12.468605
Bra024741	16.7775473	12.3484817	14.10149802	8.831149
Bra024742	26.884715	21.303081	24.465362	22.937557
Bra024743	5.011858165	6.53152772	4.62009	4.0153959
Bra024744	3.399899	8.961507	5.331599	11.359973
Bra024745	0	0	0	0
Bra024746	0	0.111802	0	0
Bra024747	1.6650943	3.8716562	1.0267299	0.60375609
Bra024748	8.1713076	10.552642	8.208393	5.976086
Bra024749	258.2736	135.2727	329.9635	76.1831
Bra024750	5.30209	35.68302	25.457319	26.578484
Bra024751	193.419	90.167	101.002	3.13067
Bra024752	0	0	0	0
Bra024753	10.263839	34.9338163946	29.278353	49.87628
Bra024754	0	0	0	0
Bra024755	7.83236215	11.72579	9.673555	5.663157
Bra024756	4.855145	5.186797	4.136698	5.604798
Bra024757	9.8373434	8.8213288	8.459028	6.7336245
Bra024758	26.22626	19.41391	26.84162	17.18407
Bra024759	23.8436854	15.64448461	20.6585378	19.636957
Bra024760	0.0248744	0.0475761	0.0258406	0
Bra024761	19.01559	9.903597	13.890386	5.104449
Bra024762	0	0	0	0
Bra024763	9.509872	9.5028529815	9.3004263	8.8596335438
Bra024765	0	0	0	0
Bra024766	136.66367	66.24701	91.40013	16.73762
Bra024767	0	0	0	0
Bra024768	0	0	0	0
Bra024769	0.0613444	0.0422332	0.0288711	0.0747283
Bra024770	6.9013392	7.873852	8.9390993	10.573142
Bra024771	1.898915	21.57031	19.31682	20.64302
Bra024772	0.0117205	0.509288	1.12581	0.286507
Bra024773	0	0	0	0
Bra024774	6.129578	6.002704	6.892923	8.466731
Bra024775	0	0.0302791	0	0.0671804
Bra024776	8.550132	11.294111	10.093303	15.22999
Bra024777	0.936011	1.09138	1.08515	1.60048
Bra024778	0	0	0.00661689	0.0219047
Bra024779	26.31059	28.38368	25.253774	38.38413
Bra024780	15.07341	19.15116	14.175413	16.443151
Bra024781	0	0	0	0
Bra024782	0	0	0	0
Bra024783	0.0223361	0.06400402	0.00913763033	0.05282892
Bra024784	1.817309623	3.041533	0.5312884	6.666422
Bra024785	11.211553	6.391138	9.414822	5.6993774
Bra024786	0	0	0	0
Bra024787	0.0612099	0.800184	0.0923229	3.43678
Bra024788	26.194898	29.21111	24.133641	38.8193705
Bra024789	6.267479	14.40575	6.015396	28.14134
Bra024790	0.42251	1.564118	0.521433	3.5325947
Bra024791	0	0	0	0
Bra024792	4.739746	7.313037	4.726944	5.55932
Bra024793	9.64202	10.8052	13.2982	13.9616
Bra024794	0.0354941	0	0	0
Bra024795	0.2794389	1.415894	0.9183168	1.516706
Bra024796	28.774781	29.022435	27.952558	30.671415
Bra024797	0	0	0	0.00872217
Bra024798	5.5459782	4.3796662	4.91287889	4.7761958
Bra024799	0	0	0	0
Bra024800	0.0466361	2.59418	0.431915	1.771534
Bra024801	12.98321815	13.117550006	15.99165	14.30521
Bra024802	22.237296	17.540756	18.259451	11.4460469
Bra024803	0	0	0	0.0260173
Bra024804	6.6556	10.210127	7.724325	15.812111
Bra024805	4.669646	4.092201	4.8004408	6.4465922
Bra024806	11.281715	7.458957	9.370679	7.6126602
Bra024807	44.76552	22.936048	46.40644	8.077941
Bra024808	23.244839	22.063527	22.931359	15.6168583
Bra024809	18.2770056	14.619865	19.7648531	21.5303435
Bra024810	2.9124	4.1233036	2.78603202	2.76042932
Bra024811	0	0	0.00695543	0
Bra024812	29.600964	48.90949	29.98394	48.1563
Bra024813	7.100601	6.757146	7.2805693	6.6516257
Bra024814	53.931336	50.94749	49.269023	51.6079632
Bra024815	15.72154899	8.7668116	13.1352701	9.70729711
Bra024816	26.617909745	22.5065912	21.554183	12.912637
Bra024817	7.642286	5.888964	5.9598088	5.79114
Bra024818	1.3184843	15.0994	8.781203	15.816855
Bra024819	10.804585	20.043968	12.064045	14.226961
Bra024820	40.1877697	27.7587867	33.5381777	30.2560245
Bra024821	0.57141	2.910205	1.3208881	4.4757149287
Bra024822	4.57148	5.41315	4.928746	5.27617
Bra024823	2.5448977	6.110742	3.879087	6.616418
Bra024824	0	0.0214658	0.02157628	0.0200916
Bra024825	2.789166	4.7927857	3.080112	7.007958
Bra024826	0	0	0	0
Bra024827	0.1730224	0.2686007252	0.1024588	0.186324
Bra024828	8.183487	5.442795	7.697599	5.584167
Bra024829	0	0	0	0
Bra024830	0	0	0	0
Bra024831	2.443431	2.754741	2.876142	2.545574
Bra024832	429.91258	864.2312	646.90475	1651.0707
Bra024833	1.7035375994	5.112041025	3.2931686	11.6015408
Bra024834	23.75261	15.049746	21.522731	16.042786
Bra024835	19.173587	20.15811	14.977925	11.599358
Bra024836	0.407457	1.0721723	0.104926763795	0.3206215
Bra024837	447.3896	313.8589	481.4158	411.0088
Bra024838	28.5142409	20.9262079	33.055669	25.0394182
Bra024839	0	0	0	0
Bra024840	0.188668247	1.4729642	0.3570756256	6.829005
Bra024841	3.857222	2.516489	2.885995	2.214906
Bra024842	0.2217046	1.7871881	0.277053	5.1343227
Bra024843	45.229835	54.4266435	44.338228	34.649049
Bra024844	0.76802827614	0.3519067	0.8354156	0.17237975925
Bra024845	44.30187	19.11551	40.76833	8.728799
Bra024846	1.055369	5.87569	4.729633	8.60928
Bra024847	2.39397	4.19331	3.18708	6.66926
Bra024848	1.04965011	28.399255	2.0738457	78.49083
Bra024849	3.001171	1.8105816113	1.0768764	2.7607356
Bra024850	0.0161161	0.0856798	0.0488563	0.225892
Bra024851	10.20256	28.32274	10.79116	60.54893
Bra024852	4.930746	4.970512	4.770769	6.552452
Bra024853	25.1466605	18.8519585	21.8063899	12.427993
Bra024854	7.7308112	8.2846793	7.4279515	9.1257655
Bra024855	0.615079	12.3307	2.71598	29.2493
Bra024856	0	0.00328395	0	0
Bra024857	0	0	0	0
Bra024858	4.41967	1.2884	3.00709	2.23393
Bra024859	0	0	0	0
Bra024860	12.312825	11.46572	12.52869	9.1708203
Bra024861	55.919344	35.454225	53.483535	42.520913
Bra024862	9.0341976	7.9402214	8.951444	6.9655382
Bra024863	32.953226	36.79757	42.966573	44.240508
Bra024864	105.04073	92.138	74.73687	30.19619
Bra024865	0.964889	6.56668	3.063527	30.2439
Bra024866	19.80455	16.030012	19.297211	12.669137
Bra024867	0	0	0	0
Bra024868	0	0	0	0
Bra024869	0	0	0	0
Bra024870	10.040886	13.092361	7.61132	12.406317
Bra024871	29.16649	19.451019	28.7576196	21.13584
Bra024872	43.0612	69.8738	38.2033	37.65893
Bra024873	0	0	0	0
Bra024874	0.0180322	0	0	0
Bra024875	139.989	88.2767	144.1731	54.414
Bra024876	0	0	0	0
Bra024877	13.37283	15.701397	18.78792	28.277581
Bra024878	0	0	0	0
Bra024879	310.56238	8.345888	136.84797	0.678707
Bra024880	0.6203341	0.6643438	0.4945833	1.0503989
Bra024881	2.748947	5.29082	0.1562513	1.3879247
Bra024882	10.47998539	18.08491081	11.5224452	12.6030829
Bra024883	0	0	0	0.00749428
Bra024884	0	0	0	0
Bra024885	5.2494392	5.5377922	5.0925009	5.9239134
Bra024886	17.305069	29.623288	22.313895	39.748396
Bra024887	3.79310776	4.5180121	3.97358591	5.29420734
Bra024888	0	0.2971314	0.0902347	1.3391687
Bra024889	0.6803812	1.3815551	0.866687	1.4255782
Bra024890	39.80702	84.3822	43.21776	79.5414
Bra024891	10.1662	27.7994	34.6482	56.3501
Bra024892	0	0.0386367	0.0272562	0.198943
Bra024893	0.8218135473	10.177129	0.8606446183	6.197445
Bra024894	0	0.0228935	0	0.0244986
Bra024895	103.710372	78.240089	122.770302	141.865523
Bra024896	16.7844281	16.2105541	16.5032462	13.4137822
Bra024897	0.2009776	0.7075846	0.4020128	2.8789615
Bra024898	0	0	0	0.0298484
Bra024899	53.868848	35.867541	57.728272	45.730775
Bra024900	4.930264	15.55491	4.076138	34.53735
Bra024901	0.8028346	5.273513	1.0934005	3.0884196
Bra024902	12.8881	14.354	21.1362	63.5515
Bra024903	9.9281529	8.5605782	9.3384705	8.1097062
Bra024904	4.5468918	5.7600285	4.00443201	4.51503757
Bra024905	2.5747735	5.964349	5.001445	8.95336
Bra024906	40.63177	64.11268	41.63013	33.97237
Bra024907	0.862848	0.764404	0.812648	0.31974
Bra024908	24.809978	18.717417	23.013343	15.180053
Bra024909	13.325227	16.335328	12.670034	14.508121
Bra024910	51.338843	28.813404	49.966761	23.748493
Bra024911	0	0	0	0
Bra024912	16.454825	19.282668	16.67729	22.156531
Bra024913	1.339096	2.7966498	2.092928	4.3746644984
Bra024914	3.9612172	4.6974461	4.2670486	3.44155
Bra024915	18.8196	15.7738	20.3896	12.0994
Bra024916	6.102707	8.0394	5.9982943	5.75858
Bra024917	3.5339248	5.015747633	3.4320176	4.1488805297
Bra024918	16.589177	15.19765	14.969755	17.708232
Bra024919	0	0.640351	0	0.382605
Bra024920	9.7475134	24.411329	12.1282075	19.450792
Bra024921	0.9962496	1.77698504	0.7841461	3.1558537
Bra024922	10.9582147536	9.257808078	9.0729013704	9.4916638686
Bra024923	0	0.0502583	0	0.193003
Bra024924	0	0.0835641	0	0.488066
Bra024925	0	0.069011	0	0.256964
Bra024926	0.8689751	5.4964436	2.7104458	22.572346
Bra024927	0	0.130004	0.0364228	0.182658
Bra024928	2.7216057	4.994989	4.3838923	5.4581055
